Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Instagram,#Dance,Post,India,4669272,368176,25124,26215,Medium,0.07885083584764392,0.005380710312014378,0.005614365579901963,Likes
Twitter,#Dance,Tweet,India,920290,158850,294,20188,Medium,0.17260863423486075,0.0003194645166197612,0.021936563474556935,Likes
TikTok,#Tech,Live Stream,Brazil,880025,262765,56763,25619,Low,0.2985881082923781,0.06450157665975398,0.029111672963836255,Likes
Twitter,#Fashion,Live Stream,USA,1876032,167583,51085,16692,Low,0.08932843363012997,0.027230345751031965,0.008897502814450927,Likes
YouTube,#Tech,Live Stream,Canada,4695675,332129,80070,7343,Medium,0.07073083209549212,0.017051861553450783,0.0015637794353314486,Likes
Instagram,#Education,Post,Australia,3909608,328265,91682,28567,High,0.08396366080691466,0.02345043288227362,0.00730687066324808,Likes
Instagram,#Viral,Video,India,84988,3961,66175,7174,Low,0.04660657975243564,0.7786393373182097,0.08441191697651433,Shares
TikTok,#Fashion,Shorts,Australia,4503451,199050,10299,7649,Medium,0.04419943727599123,0.002286912858605545,0.0016984752359912431,Likes
Instagram,#Dance,Reel,USA,3869119,243254,45272,41026,Medium,0.06287064316191877,0.01170085489745857,0.010603447451474094,Likes
TikTok,#Fitness,Tweet,Japan,22280,294546,89803,22578,Medium,13.220197486535008,4.030655296229803,1.013375224416517,Likes
Instagram,#Fashion,Live Stream,Japan,2510654,222047,42335,18710,Low,0.08844189601593848,0.016862140302885225,0.007452241527506379,Likes
TikTok,#Music,Post,USA,1004040,474058,29602,28975,High,0.4721505119317955,0.02948288912792319,0.028858412015457552,Likes
Twitter,#Viral,Video,USA,281947,466399,94427,35399,Low,1.6542080603801423,0.33491046189532075,0.12555196544031325,Likes
Twitter,#Gaming,Post,Canada,435189,338107,45878,11224,Low,0.7769199129573587,0.10542086311924244,0.025791093065311854,Likes
TikTok,#Comedy,Video,Canada,4059525,396471,82515,13107,Low,0.09766438191660354,0.020326269699041145,0.0032287028654830307,Likes
Instagram,#Fashion,Tweet,USA,1454497,198979,27467,43108,High,0.13680261973727,0.018884191579631997,0.029637737307124042,Likes
Instagram,#Gaming,Video,UK,4636106,119192,74078,46366,Low,0.02570950707339306,0.015978495746214603,0.010001065549407197,Likes
Instagram,#Fashion,Live Stream,Brazil,1418093,167927,21604,23507,High,0.1184174803768159,0.015234543855727374,0.01657648687356894,Likes
Twitter,#Tech,Tweet,Japan,4089138,395765,32976,3225,Low,0.09678445677304116,0.008064291300513702,0.000788674776933427,Likes
TikTok,#Education,Post,UK,1467996,218173,15234,44846,Low,0.1486196147673427,0.01037741247251355,0.03054912956166093,Likes
Twitter,#Dance,Tweet,Germany,2628041,30963,1657,17698,Medium,0.011781779660210781,0.0006305076671178266,0.0067342937191619155,Likes
YouTube,#Music,Tweet,Brazil,1552233,8830,83151,28302,Low,0.005688578969780954,0.05356863305959866,0.018233087429528942,Shares
Instagram,#Fitness,Video,Australia,2698643,357079,83343,41222,Medium,0.13231798351986535,0.030883299495338953,0.015275084551754345,Likes
YouTube,#Viral,Video,India,2386519,206625,35508,43076,High,0.08658007751038227,0.014878574191112662,0.01804972011536468,Likes
TikTok,#Comedy,Video,Japan,1621403,210894,49146,22589,Low,0.13006883544683215,0.030310786399186385,0.013931761566988589,Likes
YouTube,#Education,Post,Germany,528698,448340,21317,3213,Medium,0.8480077473340167,0.04031980450086817,0.00607719340720033,Likes
Twitter,#Fashion,Shorts,Germany,1207774,326768,80608,35699,Medium,0.2705539281355618,0.06674096312720758,0.029557682149143796,Likes
Twitter,#Comedy,Reel,Canada,1748704,64651,65798,26367,High,0.036970808095595366,0.03762672241843102,0.0150780234962578,Shares
Twitter,#Education,Live Stream,Japan,3673029,40060,45803,25257,Medium,0.010906529733361757,0.01247008940032872,0.006876341025349922,Shares
YouTube,#Dance,Tweet,Japan,4938141,92946,14800,6497,High,0.01882206279650581,0.0029970792652538676,0.001315677296375296,Likes
YouTube,#Challenge,Shorts,Germany,1211152,26691,74034,16591,High,0.02203769634199506,0.06112692709090189,0.013698528343263273,Shares
TikTok,#Viral,Live Stream,Canada,3915590,342524,23634,27590,Medium,0.08747698303448523,0.0060358719886402816,0.007046192272428932,Likes
YouTube,#Tech,Post,Australia,1074531,215231,90702,6476,Medium,0.2003022714095731,0.0844107801450121,0.006026815419936698,Likes
TikTok,#Comedy,Video,Australia,1195064,196870,16363,33596,Medium,0.16473594719613344,0.013692153725658207,0.02811230193529384,Likes
TikTok,#Education,Reel,UK,3703086,451922,16393,32841,Medium,0.12203929371340552,0.004426848309761102,0.008868549096618335,Likes
YouTube,#Fashion,Shorts,Brazil,1649020,404652,18178,37529,High,0.2453893827849268,0.011023516997974554,0.022758365574704977,Likes
YouTube,#Gaming,Video,Brazil,2047545,362973,56321,474,Low,0.17727229438180847,0.027506599366558488,0.00023149674366131147,Likes
TikTok,#Fitness,Post,Australia,4222799,5510,2998,32953,Low,0.001304821754480855,0.0007099556479008355,0.007803591883014086,Comments
Twitter,#Fitness,Post,USA,4150659,289961,32494,9385,Medium,0.06985902720507756,0.007828636368345365,0.002261086733456061,Likes
TikTok,#Dance,Video,India,3541385,349668,34580,17972,Medium,0.09873764078178453,0.009764541274106035,0.00507485065871121,Likes
YouTube,#Music,Tweet,Germany,4420121,192344,32142,36860,Medium,0.043515550818631434,0.007271746633180404,0.008339138227211426,Likes
Instagram,#Gaming,Reel,Australia,4401295,150497,53808,43102,Low,0.03419379977938311,0.012225492724300461,0.009793026825059442,Likes
TikTok,#Gaming,Post,Canada,2990444,150822,61460,24688,High,0.0504346511755445,0.020552132057982026,0.008255630267612436,Likes
Instagram,#Fitness,Shorts,UK,4023553,138648,78164,47562,Low,0.03445909622664347,0.019426611256270265,0.011820895611416079,Likes
YouTube,#Fitness,Live Stream,Canada,1326359,153912,62816,20351,Low,0.1160409813632659,0.04735972689143739,0.015343508054757423,Likes
TikTok,#Education,Live Stream,UK,3133284,395779,63400,32300,Low,0.12631443558898586,0.020234361136749812,0.01030867294506339,Likes
Twitter,#Music,Shorts,Australia,4216827,464621,48974,29661,High,0.1101826088668091,0.01161394574641075,0.007033961791650452,Likes
Twitter,#Music,Video,Australia,2594911,439273,14531,8322,Medium,0.16928249176946725,0.005599806698572706,0.0032070464073719676,Likes
TikTok,#Gaming,Video,Brazil,3279951,235134,43167,5780,High,0.0716882660747066,0.01316086734222554,0.0017622214478204095,Likes
YouTube,#Challenge,Tweet,Germany,4755094,321396,15678,49589,Low,0.06758983103173144,0.0032970957041017486,0.010428605617470443,Likes
TikTok,#Tech,Tweet,UK,3741009,313649,63218,9632,High,0.08384074991533033,0.01689864953545955,0.0025747064495166947,Likes
YouTube,#Education,Live Stream,Germany,3658157,356529,10550,28308,Medium,0.09746137194221025,0.0028839658877407395,0.007738322876792877,Likes
YouTube,#Dance,Video,Australia,225818,233282,45288,40116,Medium,1.033053166709474,0.20055088611182456,0.1776474860285717,Likes
Twitter,#Dance,Shorts,Australia,1691281,45464,43042,36876,High,0.026881399365333142,0.02544934874807912,0.02180359147888494,Likes
Twitter,#Fashion,Video,Australia,328068,11779,42054,41258,High,0.03590414182425595,0.1281868393138008,0.1257605130643647,Shares
Twitter,#Gaming,Reel,Japan,1173472,370672,58476,17196,Medium,0.31587630552752854,0.04983161080963159,0.014653949987728723,Likes
Twitter,#Comedy,Live Stream,UK,3707766,27405,61214,23381,Low,0.0073912431367028015,0.016509671861708642,0.006305953504077658,Shares
Twitter,#Challenge,Live Stream,Japan,2195772,296432,51318,10227,High,0.13500126606951907,0.023371278985249835,0.004657587399784677,Likes
YouTube,#Fashion,Video,UK,2812765,306990,16758,13945,Medium,0.10914171642494129,0.005957838639203772,0.004957755091520266,Likes
YouTube,#Tech,Video,USA,1396240,453311,31644,20317,High,0.324665530281327,0.022663725434022803,0.01455122328539506,Likes
TikTok,#Viral,Post,UK,4620055,271977,90199,34506,High,0.058868779700674556,0.019523360652632923,0.0074687422552328925,Likes
Twitter,#Education,Tweet,USA,698996,230272,90423,36387,Low,0.32943250032904337,0.12936125528615328,0.05205609188035411,Likes
Instagram,#Fitness,Tweet,Germany,4574811,234031,61405,24447,Low,0.05115643028750259,0.013422412423158028,0.005343827318767923,Likes
Twitter,#Viral,Reel,India,2098847,427488,31324,38758,High,0.2036775429557276,0.01492438467406152,0.018466329370363823,Likes
Twitter,#Tech,Live Stream,UK,703331,175184,57753,39627,Medium,0.24907760357498818,0.08211354255677625,0.0563418930773704,Likes
YouTube,#Education,Shorts,Japan,4545018,465681,20909,13975,Low,0.10245966022576808,0.004600421824512026,0.003074795303340933,Likes
Twitter,#Gaming,Tweet,Canada,1864193,357294,54233,8180,Low,0.1916614856938096,0.02909194487909782,0.004387957684638876,Likes
TikTok,#Gaming,Live Stream,UK,3808549,100605,35524,44184,Low,0.026415571914658313,0.00932743677447763,0.011601268619623904,Likes
Twitter,#Fashion,Tweet,UK,1072473,485342,96891,40353,Medium,0.45254472606769586,0.09034353312391082,0.037626122056219596,Likes
YouTube,#Comedy,Post,UK,2036999,123731,75519,9408,High,0.060741806942467814,0.03707365590262931,0.0046185589683647365,Likes
Twitter,#Fashion,Tweet,USA,2416660,54359,30217,3033,High,0.02249344136121755,0.012503620699643309,0.0012550379449322619,Likes
YouTube,#Tech,Post,Canada,1483411,498539,58353,5140,High,0.3360761110710383,0.039337041453784555,0.003464987114157843,Likes
Instagram,#Comedy,Video,India,757452,53035,57545,36097,High,0.07001763808135697,0.07597181075500493,0.04765582505558108,Shares
YouTube,#Music,Reel,India,414396,155674,22830,45570,Medium,0.3756648230195272,0.05509223061998668,0.10996727767642545,Likes
TikTok,#Challenge,Shorts,Germany,2526800,324376,16252,9755,Low,0.12837422827291436,0.006431850561975622,0.003860614215608675,Likes
Twitter,#Dance,Post,USA,3697978,69386,12584,32219,Low,0.018763226822874554,0.0034029407422110137,0.008712599155538514,Likes
Instagram,#Tech,Tweet,Germany,3246752,341196,98173,49438,Medium,0.10508840835394881,0.030237295611121515,0.015226909847133381,Likes
Instagram,#Gaming,Tweet,Australia,1084541,476378,7727,23253,High,0.4392438828960823,0.00712467301835523,0.021440406586749602,Likes
Instagram,#Comedy,Live Stream,Germany,1576922,260556,5576,916,High,0.1652307469868516,0.0035360024148309173,0.0005808784454779627,Likes
YouTube,#Music,Post,Japan,4162373,84336,91289,22422,Low,0.02026151909019206,0.021931960446601013,0.005386831021631171,Shares
TikTok,#Challenge,Post,USA,3014494,177444,23497,31261,Low,0.058863610277545754,0.0077946746618172075,0.010370231289231294,Likes
TikTok,#Gaming,Shorts,Australia,3602760,403164,38202,21785,Medium,0.11190420677480598,0.01060353728807914,0.006046753044887808,Likes
Instagram,#Education,Live Stream,Canada,1889280,209379,52856,26935,Medium,0.11082475863821138,0.02797679539295393,0.014256753895663957,Likes
YouTube,#Music,Tweet,Germany,3072862,437084,60056,5332,Medium,0.14224003551086903,0.019543995141988152,0.001735190190773292,Likes
YouTube,#Challenge,Reel,Canada,3479279,153027,85441,848,Medium,0.043982388305163225,0.024557099330062348,0.0002437286575753195,Likes
Instagram,#Viral,Post,India,4032339,447185,95082,4553,Low,0.11089965402214447,0.023579862704995784,0.0011291213362765382,Likes
TikTok,#Dance,Video,USA,3249902,319481,63705,49236,High,0.09830481042197581,0.019602129541136933,0.015149995292165734,Likes
Twitter,#Tech,Reel,Australia,2198492,214761,49390,30920,High,0.09768559539902806,0.022465399009866764,0.014064185814640216,Likes
Twitter,#Gaming,Shorts,USA,2428330,361844,85813,1552,High,0.14900940152285727,0.03533827774643479,0.0006391223598110635,Likes
TikTok,#Gaming,Video,Japan,3687223,181751,62834,14368,Medium,0.04929210953609261,0.017041008911042266,0.003896699494443379,Likes
Instagram,#Fitness,Video,USA,2327036,61250,78025,36566,Low,0.026321036717953654,0.03352977779458504,0.015713551487815402,Shares
Instagram,#Viral,Reel,Australia,939246,57670,81461,29497,Medium,0.061400314720531146,0.08673020699582432,0.03140497803557322,Shares
Instagram,#Comedy,Video,Canada,1731012,250378,88088,45704,Medium,0.14464255591526806,0.050888150977578435,0.026403052087449422,Likes
YouTube,#Viral,Tweet,India,460366,243442,29282,7463,High,0.5288009974672326,0.06360591355573608,0.01621101471437943,Likes
YouTube,#Gaming,Tweet,Japan,1027066,325786,49107,28849,Medium,0.3172006472807006,0.047812896152730204,0.02808874989533292,Likes
TikTok,#Tech,Tweet,Canada,1648229,1939,18355,36490,Low,0.0011764141997258875,0.011136195273836342,0.022138913949457266,Comments
Twitter,#Fashion,Reel,Canada,3514426,322029,93337,27289,High,0.09163061051790534,0.026558248772345753,0.007764852638809296,Likes
TikTok,#Dance,Tweet,USA,4075333,483730,5918,19302,Medium,0.11869704880558227,0.0014521512720555596,0.004736300076582699,Likes
TikTok,#Education,Live Stream,Germany,3849113,271549,55550,30444,High,0.07054846142474902,0.014431896387557342,0.00790935470068039,Likes
YouTube,#Gaming,Tweet,UK,2738867,453411,27052,32698,Low,0.16554692140947333,0.009877076908079143,0.011938513261140465,Likes
YouTube,#Fashion,Shorts,UK,1358058,39790,54189,14767,High,0.02929919046167395,0.03990183040783236,0.010873615118058287,Shares
TikTok,#Gaming,Reel,UK,4427514,209500,54813,398,Medium,0.04731774987046907,0.012380085077088408,8.989243173482907e-05,Likes
Instagram,#Challenge,Live Stream,USA,3068331,454979,20223,17128,High,0.14828224203972779,0.006590879536790523,0.005582187840881573,Likes
Instagram,#Music,Tweet,Canada,2528462,245856,95659,33681,High,0.0972353944809137,0.03783288022521201,0.013320745971266328,Likes
Instagram,#Comedy,Post,Canada,1119674,109989,80729,8816,Medium,0.09823305712198371,0.07210045066689054,0.007873720386469633,Likes
YouTube,#Fitness,Live Stream,Canada,4671503,354700,68406,4501,Low,0.07592845386163725,0.014643252931658184,0.0009635014683711002,Likes
TikTok,#Comedy,Shorts,Germany,2054982,281275,53337,48762,Medium,0.13687467822102578,0.02595497186836673,0.023728674995693394,Likes
Twitter,#Challenge,Post,Australia,730053,338775,6525,41951,Low,0.4640416517704879,0.008937707262349446,0.05746295131997266,Likes
YouTube,#Fitness,Shorts,USA,2413529,336934,57434,10139,Low,0.1396022173340366,0.0237966894120601,0.0042009024958888,Likes
YouTube,#Dance,Video,Germany,391207,313055,24804,6375,Low,0.8002285235182397,0.06340377344986159,0.016295720679844687,Likes
TikTok,#Challenge,Reel,India,784742,282053,19133,30108,High,0.3594213129920407,0.024381261612096715,0.038366749836251914,Likes
Twitter,#Tech,Video,Germany,50092,58484,34868,16745,Medium,1.1675317415954642,0.6960792142457878,0.3342849157550108,Likes
Instagram,#Challenge,Video,Brazil,277130,233783,85182,8036,Low,0.8435860426514632,0.307371991484141,0.028997221520586005,Likes
Twitter,#Education,Reel,Japan,2565436,477983,33017,27356,Medium,0.18631647797879192,0.012869937117901206,0.010663294660244887,Likes
Instagram,#Fashion,Shorts,India,1592224,151107,21352,42997,Medium,0.09490310408585727,0.013410173442932653,0.027004366219828366,Likes
Twitter,#Music,Tweet,Brazil,4866287,110197,97705,47593,Low,0.022644985797179655,0.020077936217078853,0.009780146547049116,Likes
Twitter,#Viral,Post,Canada,2403864,196768,43069,37243,Low,0.08185488030936858,0.01791657098737699,0.015492972980168595,Likes
Twitter,#Music,Live Stream,UK,30878,356573,37472,25202,Medium,11.547801023382343,1.2135501003951032,0.8161798043914761,Likes
TikTok,#Comedy,Video,Japan,170439,237078,45468,45149,Medium,1.3909844577825499,0.2667699294175629,0.264898292057569,Likes
TikTok,#Tech,Reel,India,1720905,218906,90499,10677,High,0.12720400022081405,0.05258802781094831,0.00620429367106261,Likes
Instagram,#Music,Reel,Brazil,961891,487176,12329,34064,Low,0.5064773451461756,0.012817460606243327,0.03541357596650764,Likes
TikTok,#Fitness,Shorts,USA,2597115,209479,59884,29309,High,0.08065834589534926,0.02305789308521186,0.011285214555381645,Likes
YouTube,#Challenge,Post,UK,1817777,305112,68771,27995,Low,0.16784897157352086,0.03783247340020256,0.015400678961170705,Likes
TikTok,#Comedy,Post,Germany,3736164,272497,47905,28553,Low,0.07293496752283893,0.012821974624240264,0.007642330475857055,Likes
YouTube,#Education,Shorts,Australia,1690004,87806,17483,2879,High,0.05195609004475729,0.010344945929122062,0.0017035462637958253,Likes
YouTube,#Challenge,Tweet,UK,4217473,315841,98963,2655,Medium,0.07488868334189691,0.023464999064605748,0.0006295238878826255,Likes
TikTok,#Comedy,Reel,India,2283129,127849,30815,17515,Medium,0.05599727391662933,0.013496828256309653,0.007671489434017964,Likes
YouTube,#Gaming,Video,Australia,2488678,87494,30237,19414,Low,0.035156818198256265,0.012149824123490464,0.007800928846560302,Likes
YouTube,#Fashion,Video,Germany,3340718,351694,14602,17845,Medium,0.10527497382299254,0.004370916671206609,0.005341666072981916,Likes
Twitter,#Comedy,Live Stream,UK,3827263,322588,41822,15238,Low,0.08428686505212733,0.01092739119313201,0.003981435297234603,Likes
YouTube,#Fitness,Live Stream,India,3874541,325908,68520,3286,Low,0.08411525391007606,0.017684675423488873,0.0008481004588672568,Likes
YouTube,#Dance,Live Stream,India,4659825,163124,24416,5516,Low,0.03500646483505282,0.005239681747705118,0.0011837354407086102,Likes
TikTok,#Tech,Video,Australia,2056875,483813,54265,10201,Low,0.23521750227894256,0.026382254633849894,0.0049594652081434215,Likes
TikTok,#Challenge,Live Stream,Japan,1729099,214293,85464,23680,High,0.12393333175254859,0.049426898054998586,0.013694993751080764,Likes
YouTube,#Gaming,Post,India,704858,426448,3515,6655,High,0.6050126408439714,0.004986820040348552,0.00944161802802834,Likes
Instagram,#Tech,Shorts,Germany,4843527,125726,6638,10865,High,0.025957530535083217,0.001370488901992288,0.002243200048229317,Likes
