Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Twitter,#Fashion,Reel,Australia,1592524.0,410109.0,38169.0,2232.0,Low,0.2575213937121199,0.0239676136748959,0.0014015487364711,Likes
Instagram,#Dance,Post,Japan,1567332.0,378583.0,88750.0,33441.0,Low,0.2415461433825124,0.0566248886643034,0.0213362580487095,Likes
TikTok,#Dance,Video,India,583548.0,159734.0,5218.0,18625.0,Medium,0.2737289820203308,0.0089418522555128,0.0319168260365899,Likes
YouTube,#Dance,Shorts,Canada,3589977.0,378797.0,16666.0,45806.0,Low,0.1055151606820879,0.0046423695750697,0.0127594132218674,Likes
TikTok,#Fashion,Live Stream,Japan,2142186.0,145976.0,95970.0,8679.0,Medium,0.0681434758699758,0.044800031369825,0.0040514689200657,Likes
Twitter,#Tech,Live Stream,Australia,3887527.0,400205.0,11490.0,12108.0,Medium,0.1029459088001189,0.0029556064819614,0.0031145764389546,Likes
Instagram,#Dance,Reel,Canada,3265277.0,458051.0,29284.0,27213.0,High,0.14027936986663,0.00896830498607,0.0083340555793581,Likes
Instagram,#Fitness,Video,USA,2468546.0,184286.0,40314.0,40022.0,Medium,0.0746536625203662,0.0163310710029304,0.0162127827474148,Likes
TikTok,#Fitness,Tweet,Canada,2069657.0,384667.0,92434.0,33853.0,Medium,0.1858602657348536,0.0446615067134312,0.0163568166126077,Likes
YouTube,#Challenge,Tweet,Australia,4289977.0,96645.0,89277.0,22760.0,Low,0.0225280928079567,0.0208106010824766,0.0053053897491758,Likes
Instagram,#Viral,Video,Japan,4530657.0,343884.0,23584.0,33459.0,Low,0.0759015745398515,0.0052054260563092,0.0073850216425564,Likes
TikTok,#Education,Tweet,UK,784735.0,222216.0,18478.0,15303.0,High,0.2831733005409469,0.0235468024237481,0.0195008506056184,Likes
TikTok,#Gaming,Video,Australia,3640704.0,122275.0,69449.0,39348.0,Low,0.0335855373026755,0.0190757062370354,0.0108077998101466,Likes
Twitter,#Fashion,Tweet,Canada,4201548.0,235903.0,65461.0,45899.0,Low,0.0561466868877851,0.0155802099607097,0.0109243069459161,Likes
Instagram,#Viral,Reel,UK,2674421.0,365369.0,78273.0,45815.0,High,0.1366161124220906,0.0292672694388804,0.0171308107437086,Likes
Twitter,#Fitness,Post,USA,2944740.0,49038.0,74344.0,44081.0,High,0.0166527435359318,0.025246371496295,0.0149694030712388,Shares
YouTube,#Fitness,Live Stream,Australia,1417380.0,466880.0,27498.0,31415.0,High,0.3293964921192623,0.0194005841764382,0.0221641338243801,Likes
Twitter,#Challenge,Tweet,Canada,3439140.0,412155.0,15138.0,23614.0,Low,0.1198424606151537,0.0044016818158027,0.0068662514465825,Likes
TikTok,#Gaming,Live Stream,Japan,1673508.0,79020.0,91806.0,20155.0,High,0.0472181788195813,0.0548584171692038,0.0120435635802159,Shares
Twitter,#Gaming,Video,Australia,1053561.0,469326.0,72822.0,39659.0,Low,0.4454663754637842,0.0691198706102446,0.0376428132780161,Likes
Twitter,#Comedy,Reel,USA,2030811.0,448529.0,13583.0,24483.0,Medium,0.2208620103003184,0.0066884609153682,0.0120557747619054,Likes
Twitter,#Fashion,Tweet,UK,4210620.0,188460.0,2003.0,44118.0,Medium,0.0447582541288456,0.0004757019156323,0.0104777918691309,Likes
TikTok,#Education,Post,Germany,2449143.0,142284.0,86663.0,26545.0,High,0.0580954235828614,0.0353850306004998,0.0108384851354126,Likes
YouTube,#Fashion,Live Stream,UK,1530621.0,127327.0,89084.0,33491.0,Low,0.0831864975065675,0.0582012137557239,0.0218806615092828,Likes
Instagram,#Challenge,Tweet,Japan,4848430.0,366691.0,47997.0,35753.0,Low,0.0756308743242658,0.0098994932380172,0.007374139669955,Likes
YouTube,#Challenge,Video,India,4303440.0,2761.0,98789.0,28154.0,High,0.0006415797594482,0.0229558213894001,0.0065422080939899,Shares
YouTube,#Gaming,Tweet,Brazil,1334444.0,480156.0,75315.0,4080.0,High,0.3598172722122472,0.0564392361163151,0.0030574531415331,Likes
Twitter,#Challenge,Post,Brazil,4476612.0,393831.0,51315.0,38941.0,Medium,0.0879752366298441,0.0114629098970382,0.0086987659417434,Likes
TikTok,#Tech,Reel,UK,2101312.0,299542.0,6451.0,23831.0,Low,0.1425499878171352,0.0030699867511345,0.0113410098072061,Likes
TikTok,#Challenge,Live Stream,USA,3105849.0,19437.0,81661.0,30275.0,Low,0.0062581922044503,0.0262926497714473,0.0097477372531633,Shares
Twitter,#Viral,Tweet,Japan,1633210.0,436819.0,60378.0,21976.0,High,0.2674604000710258,0.0369689139792188,0.0134557099209532,Likes
TikTok,#Challenge,Video,Japan,2035775.0,228933.0,57754.0,21473.0,High,0.1124549618695582,0.0283695398558288,0.0105478257665999,Likes
TikTok,#Fitness,Post,India,3600594.0,292122.0,20092.0,46352.0,Low,0.0811316132838081,0.0055801903796984,0.012873431439368,Likes
YouTube,#Education,Post,Canada,885219.0,120632.0,61893.0,2148.0,Medium,0.1362736226854597,0.0699182914058555,0.0024265181836359,Likes
Instagram,#Challenge,Tweet,USA,3171786.0,50849.0,1646.0,20221.0,Medium,0.0160316616568709,0.0005189505218826,0.0063752724805519,Likes
TikTok,#Challenge,Reel,UK,3810326.0,307848.0,55932.0,4856.0,High,0.0807930869957058,0.01467905895716,0.0012744316365581,Likes
Twitter,#Viral,Shorts,USA,859794.0,253727.0,18939.0,7344.0,Medium,0.2951020825918766,0.0220273693466109,0.0085415808903062,Likes
Instagram,#Music,Tweet,Australia,1032172.0,63781.0,81612.0,41902.0,High,0.0617929957410199,0.0790682173126184,0.0405959471870967,Shares
TikTok,#Challenge,Video,USA,4207986.0,433397.0,76452.0,4641.0,High,0.1029939263105913,0.0181683113964732,0.0011029029088975,Likes
Twitter,#Dance,Post,Germany,4256325.0,88247.0,44482.0,34984.0,Low,0.020733144203039,0.0104507996922227,0.0082192971636329,Likes
TikTok,#Viral,Video,USA,416662.0,334892.0,26921.0,5078.0,High,0.8037498019977823,0.0646111236445848,0.0121873364981687,Likes
Twitter,#Music,Tweet,Japan,3438856.0,106702.0,82635.0,48353.0,Medium,0.0310283419834968,0.024029793629044,0.0140607806782255,Likes
TikTok,#Comedy,Tweet,India,2605588.0,324998.0,11214.0,20805.0,Low,0.1247311547335956,0.0043038270056509,0.0079847619807889,Likes
YouTube,#Gaming,Reel,Canada,1234193.0,366180.0,76467.0,46591.0,Low,0.2966958976432373,0.0619570845078525,0.0377501735952156,Likes
YouTube,#Education,Post,USA,1921686.0,235328.0,25763.0,14304.0,Low,0.1224591322411673,0.0134064566219455,0.007443463708431,Likes
TikTok,#Comedy,Live Stream,Japan,2027807.0,181535.0,68072.0,3161.0,Medium,0.0895228194793686,0.033569269659292,0.0015588268508788,Likes
Twitter,#Dance,Tweet,USA,2169060.0,107786.0,69766.0,49507.0,Medium,0.0496924935225397,0.032164163278102,0.0228241726830977,Likes
TikTok,#Tech,Live Stream,UK,3544861.0,135885.0,21914.0,32733.0,Medium,0.0383329557914964,0.0061819067094591,0.0092339304700522,Likes
Twitter,#Viral,Post,Canada,1705105.0,53294.0,74926.0,48281.0,High,0.031255553177077,0.0439421619196471,0.0283155582794021,Shares
YouTube,#Comedy,Video,Australia,2588183.0,255730.0,21342.0,29577.0,Medium,0.0988067690731296,0.0082459393327287,0.0114277081643763,Likes
Twitter,#Comedy,Tweet,India,2235474.0,91583.0,92501.0,28268.0,Low,0.0409680452557265,0.0413786964196407,0.0126451929210538,Shares
TikTok,#Challenge,Video,UK,3524223.0,1184.0,78674.0,12101.0,High,0.000335960579112,0.022323785980626,0.0034336646687794,Shares
YouTube,#Viral,Live Stream,UK,1893669.0,98719.0,38141.0,25909.0,High,0.0521310746492655,0.0201413235364786,0.0136819053382613,Likes
YouTube,#Fashion,Live Stream,Germany,3801329.0,179214.0,62593.0,37675.0,Low,0.0471450905722709,0.0164660833092847,0.0099110074397664,Likes
TikTok,#Tech,Tweet,Japan,4112956.0,62765.0,47325.0,39189.0,Medium,0.0152603139931475,0.0115063229463189,0.0095281836226791,Likes
Instagram,#Fashion,Video,Germany,4244091.0,247707.0,91134.0,21078.0,Low,0.0583651481554,0.0214731493740355,0.0049664345085908,Likes
YouTube,#Dance,Reel,Brazil,795243.0,129380.0,23945.0,4134.0,Medium,0.1626924097414249,0.0301102933317237,0.0051984110517162,Likes
Instagram,#Dance,Shorts,Germany,670647.0,304751.0,19252.0,4825.0,Medium,0.4544134246481383,0.0287066072017022,0.007194544969261,Likes
TikTok,#Viral,Reel,Germany,1333724.0,340778.0,70404.0,45627.0,Low,0.2555086359696609,0.0527875332527569,0.0342102264036637,Likes
Instagram,#Tech,Tweet,Germany,3681863.0,228168.0,9128.0,32280.0,Medium,0.0619708011949385,0.0024791796978866,0.0087673006844632,Likes
Instagram,#Tech,Live Stream,India,4466621.0,479028.0,75159.0,13063.0,Low,0.1072461710989134,0.0168268138263801,0.0029245821393845,Likes
YouTube,#Gaming,Tweet,Canada,4294256.0,475876.0,28764.0,40435.0,Low,0.1108168679277621,0.0066982499413169,0.0094160664850907,Likes
Twitter,#Tech,Shorts,Canada,2668217.0,489199.0,86017.0,44585.0,Medium,0.183343033943641,0.032237632846204,0.0167096604211726,Likes
Instagram,#Fitness,Tweet,Japan,2168159.0,445889.0,80260.0,44121.0,High,0.2056532754286009,0.0370175803527324,0.020349522336692,Likes
Instagram,#Comedy,Post,UK,4930465.0,145318.0,39080.0,9349.0,High,0.0294734877947617,0.0079262300817468,0.0018961700367003,Likes
Twitter,#Dance,Video,Canada,4914010.0,19243.0,56002.0,8519.0,Medium,0.0039159464469954,0.0113963952047309,0.0017336147057087,Shares
Twitter,#Gaming,Video,Australia,584615.0,150064.0,84725.0,17775.0,Medium,0.2566885899267039,0.1449244374502878,0.0304046252662008,Likes
YouTube,#Challenge,Shorts,Japan,1142278.0,236928.0,12775.0,5265.0,High,0.207417108619793,0.011183792386792,0.0046092107175311,Likes
YouTube,#Education,Shorts,India,730387.0,372363.0,3897.0,3722.0,Medium,0.5098160290366613,0.0053355276038593,0.0050959285967576,Likes
YouTube,#Comedy,Live Stream,Brazil,2023853.0,456466.0,20085.0,32976.0,High,0.2255430606867198,0.0099241397473037,0.0162936735029668,Likes
TikTok,#Music,Tweet,Canada,2816495.0,370066.0,79854.0,29476.0,High,0.1313923866365819,0.0283522605223868,0.0104654899085565,Likes
TikTok,#Challenge,Reel,Australia,2586745.0,404333.0,74597.0,46511.0,Medium,0.1563095705220267,0.0288381730707897,0.0179805121880973,Likes
YouTube,#Dance,Shorts,Japan,3634921.0,62251.0,65353.0,36771.0,High,0.0171258192406382,0.0179792078012149,0.0101160382852887,Shares
TikTok,#Viral,Reel,Germany,4192386.0,294804.0,89443.0,27277.0,High,0.0703189067037243,0.0213346290155534,0.0065063188360995,Likes
YouTube,#Tech,Video,USA,3691681.0,86388.0,36191.0,49207.0,Medium,0.0234007217850079,0.009803393088406,0.0133291581802436,Likes
TikTok,#Tech,Video,Germany,4837671.0,346397.0,58957.0,5374.0,Low,0.071604083865976,0.0121870627415547,0.0011108651249743,Likes
TikTok,#Tech,Shorts,Japan,2241707.0,352345.0,74249.0,451.0,Medium,0.1571770976314032,0.0331216345401071,0.0002011859712263,Likes
TikTok,#Education,Video,Brazil,2425554.0,328451.0,85600.0,31540.0,Medium,0.1354127758029712,0.0352909067371825,0.0130032149356394,Likes
YouTube,#Gaming,Reel,USA,4400609.0,235736.0,85103.0,19014.0,High,0.0535689492068029,0.0193389142275535,0.0043207656031244,Likes
YouTube,#Fashion,Live Stream,Germany,4335484.0,265736.0,60002.0,48789.0,Medium,0.0612932719853192,0.0138397466119123,0.0112534148436483,Likes
TikTok,#Gaming,Reel,India,2103742.0,157003.0,60341.0,40513.0,High,0.0746303491587846,0.0286826996846571,0.0192575895713447,Likes
Twitter,#Tech,Reel,USA,576763.0,467832.0,41087.0,8066.0,Medium,0.8111338626090786,0.0712372326241454,0.0139849470233007,Likes
YouTube,#Tech,Reel,Japan,1143848.0,58018.0,37436.0,18311.0,Low,0.0507217742217497,0.0327281247158713,0.0160082458508473,Likes
Instagram,#Gaming,Shorts,UK,4356392.0,411938.0,75228.0,24469.0,Low,0.0945594427682357,0.0172684184527012,0.0056168039974364,Likes
YouTube,#Fashion,Live Stream,UK,939082.0,406358.0,86675.0,10858.0,Low,0.4327183355660102,0.0922975842365203,0.0115623555770422,Likes
YouTube,#Fashion,Video,Brazil,1911934.0,414686.0,62802.0,17662.0,Low,0.2168934701720875,0.0328473681622901,0.0092377665756244,Likes
YouTube,#Tech,Live Stream,Germany,1708144.0,56901.0,20001.0,7802.0,Medium,0.0333115943386506,0.0117092001611105,0.0045675306063189,Likes
TikTok,#Dance,Live Stream,Canada,4730930.0,442721.0,55560.0,33554.0,High,0.0935801206105353,0.0117439911391629,0.007092474418349,Likes
Instagram,#Gaming,Tweet,Canada,2361266.0,184502.0,87669.0,13578.0,Medium,0.0781368977489194,0.0371279644055349,0.0057503051329244,Likes
YouTube,#Gaming,Tweet,Brazil,3159075.0,438956.0,91840.0,31899.0,Low,0.138950800471657,0.0290718010810126,0.0100975760309584,Likes
Instagram,#Dance,Tweet,UK,3526448.0,51600.0,83324.0,34949.0,High,0.0146322872193209,0.0236283081446259,0.0099105388765125,Shares
TikTok,#Comedy,Shorts,Japan,449285.0,61991.0,31039.0,47417.0,Low,0.1379770079125722,0.0690853244599753,0.1055388005386336,Likes
Instagram,#Fashion,Live Stream,India,3003531.0,381398.0,70031.0,25141.0,Low,0.1269832074315197,0.0233162234716405,0.0083704812768704,Likes
TikTok,#Gaming,Live Stream,Germany,4589879.0,316201.0,78508.0,13106.0,Low,0.0688909228326062,0.0171045903388738,0.0028554129640454,Likes
YouTube,#Comedy,Shorts,India,3050658.0,191272.0,53935.0,19636.0,High,0.0626986046944626,0.0176797923595499,0.0064366441600467,Likes
TikTok,#Music,Live Stream,Brazil,1024956.0,294506.0,13536.0,48320.0,High,0.2873352612209695,0.0132064205682975,0.0471434871350575,Likes
Twitter,#Challenge,Video,Germany,2127962.0,220734.0,21453.0,14972.0,Medium,0.1037302357842856,0.0100814770188565,0.0070358399257129,Likes
Twitter,#Fashion,Reel,Canada,4856986.0,291395.0,99817.0,7707.0,High,0.059995025721713,0.0205512225071268,0.0015867865379887,Likes
Twitter,#Comedy,Post,Australia,1318537.0,324242.0,11914.0,19688.0,Low,0.2459104295139234,0.009035772223305,0.0149317008168902,Likes
Twitter,#Viral,Video,Australia,2020909.0,65259.0,90445.0,33608.0,Medium,0.0322919042866353,0.0447546128994427,0.0166301401992865,Shares
TikTok,#Music,Reel,Australia,781134.0,305684.0,90185.0,22404.0,High,0.3913336252166722,0.1154539426013974,0.0286813786110961,Likes
Instagram,#Dance,Live Stream,Germany,2349428.0,91877.0,14035.0,48890.0,High,0.03910611433932,0.0059737944725269,0.0208093203962836,Likes
Instagram,#Music,Post,Canada,3495833.0,247723.0,73354.0,24761.0,High,0.0708623667091648,0.0209832677933985,0.0070830042510611,Likes
TikTok,#Fashion,Shorts,USA,2286322.0,316805.0,99649.0,12197.0,High,0.1385653464385156,0.0435848493781715,0.0053347691182606,Likes
YouTube,#Viral,Shorts,Canada,2307501.0,358459.0,4933.0,24085.0,Medium,0.1553451114430719,0.0021378105578285,0.0104376986185488,Likes
YouTube,#Fitness,Tweet,USA,3047358.0,462784.0,10533.0,18903.0,Low,0.1518640081014439,0.0034564366904052,0.0062030782074177,Likes
YouTube,#Fitness,Reel,Canada,3309387.0,35776.0,49912.0,10371.0,Medium,0.0108104612727372,0.0150819472004936,0.0031338129992049,Shares
Twitter,#Fashion,Shorts,Australia,3058341.0,425490.0,24075.0,1043.0,Low,0.1391244468814955,0.007871914871494,0.0003410345674337,Likes
TikTok,#Tech,Shorts,India,4047723.0,238367.0,5924.0,7164.0,Medium,0.0588891581760906,0.001463538883466,0.0017698839569802,Likes
Twitter,#Fitness,Reel,Australia,1543219.0,36775.0,22461.0,12596.0,Low,0.0238300591166905,0.0145546419529567,0.0081621597453115,Likes
Twitter,#Comedy,Post,UK,1912145.0,125046.0,33950.0,35129.0,Medium,0.065395668215538,0.0177549296732203,0.0183715147125348,Likes
TikTok,#Challenge,Video,India,2497149.0,23114.0,23917.0,18942.0,Low,0.009256155719983,0.0095777224346644,0.0075854504476905,Shares
TikTok,#Gaming,Reel,Canada,1373925.0,83584.0,5032.0,45668.0,Medium,0.0608359262696289,0.0036624997725494,0.0332390778244809,Likes
Instagram,#Gaming,Video,Canada,3287015.0,228853.0,73672.0,31885.0,Medium,0.0696233512776789,0.0224130404029187,0.0097002903850453,Likes
TikTok,#Fitness,Tweet,Canada,3257070.0,20757.0,52198.0,42698.0,Medium,0.0063729057097329,0.016026060232049,0.0131093283226949,Shares
YouTube,#Comedy,Reel,Canada,2240771.0,454178.0,29349.0,31522.0,Low,0.2026882711352476,0.01309772395305,0.0140674794523849,Likes
YouTube,#Comedy,Post,USA,1111363.0,349304.0,23955.0,7574.0,High,0.314302347657786,0.0215546135691038,0.0068150550270253,Likes
Instagram,#Gaming,Reel,USA,1976709.0,80323.0,48505.0,43372.0,Medium,0.0406347115331594,0.0245382603104452,0.0219415199708201,Likes
Twitter,#Fashion,Reel,Brazil,3802774.0,499236.0,96550.0,28438.0,Medium,0.1312820588338933,0.0253893605036744,0.0074782251061987,Likes
Instagram,#Challenge,Live Stream,Brazil,2827457.0,65941.0,46483.0,48418.0,Medium,0.0233216632472217,0.0164398609775497,0.0171242215177808,Likes
Twitter,#Viral,Video,UK,1452698.0,161930.0,17928.0,18917.0,Medium,0.1114684538699716,0.0123411748346869,0.0130219770385861,Likes
Twitter,#Gaming,Reel,Japan,1415487.0,399428.0,8466.0,3334.0,High,0.2821841528745937,0.0059809803975592,0.0023553730977395,Likes
TikTok,#Challenge,Reel,Brazil,1633680.0,423061.0,89011.0,33365.0,High,0.2589619754174624,0.0544849664560991,0.0204232162969492,Likes
Instagram,#Viral,Reel,Germany,493921.0,40363.0,16844.0,32469.0,Low,0.0817195462432251,0.034102619649701,0.0657372332822455,Likes
YouTube,#Music,Tweet,UK,2517670.0,360247.0,26754.0,33262.0,Low,0.1430874578479308,0.010626491954863,0.0132114216716249,Likes
Twitter,#Fitness,Tweet,Brazil,2701054.0,19099.0,6791.0,12487.0,Medium,0.0070709434169031,0.0025142037145499,0.0046230101286386,Likes
TikTok,#Comedy,Tweet,Canada,566432.0,123321.0,33394.0,35085.0,High,0.2177154539291565,0.0589550025422292,0.0619403564770352,Likes
Twitter,#Dance,Post,Canada,4087476.0,19388.0,12617.0,13668.0,High,0.0047432694406034,0.0030867459527591,0.0033438728447579,Likes
Instagram,#Music,Live Stream,Japan,1703104.0,197192.0,63338.0,3886.0,High,0.1157838863627823,0.0371897429634361,0.0022817162075833,Likes
TikTok,#Comedy,Shorts,Germany,4794357.0,460406.0,36718.0,9386.0,Medium,0.0960308128910717,0.0076585869596277,0.0019577182091362,Likes
Twitter,#Comedy,Post,USA,3758458.0,228695.0,61603.0,4448.0,Low,0.0608480924889941,0.0163904984437766,0.0011834640695732,Likes
Twitter,#Challenge,Live Stream,Brazil,1557528.0,434353.0,94792.0,47416.0,High,0.2788733172052123,0.0608605431170418,0.0304431124191667,Likes
YouTube,#Challenge,Reel,Germany,2962657.0,129075.0,42946.0,24127.0,Medium,0.0435673113694902,0.0144957718696426,0.0081437034391763,Likes
Instagram,#Fashion,Tweet,India,4992601.0,389024.0,91886.0,16411.0,High,0.0779201061731149,0.0184044348827394,0.0032870641975996,Likes
YouTube,#Music,Reel,India,1703137.0,293146.0,32428.0,36233.0,High,0.1721212092744153,0.0190401594234638,0.0212742721225597,Likes
Twitter,#Comedy,Reel,UK,3749586.0,315273.0,93109.0,16533.0,Low,0.0840820826619258,0.0248318080982807,0.004409286785261,Likes
Twitter,#Music,Video,UK,1350342.0,347635.0,85096.0,4171.0,Medium,0.2574421887195984,0.0630181094863375,0.0030888471216921,Likes
TikTok,#Fashion,Shorts,USA,3771445.0,420305.0,58653.0,23940.0,Low,0.111444022118843,0.0155518640733193,0.006347699621763,Likes
Instagram,#Tech,Tweet,Germany,1814986.0,411569.0,12811.0,40638.0,Medium,0.2267615287390646,0.0070584566492523,0.0223902553518319,Likes
YouTube,#Fitness,Video,India,2694912.0,28836.0,90228.0,9577.0,Low,0.0107001638643488,0.0334808706184098,0.0035537338510496,Shares
TikTok,#Fashion,Live Stream,USA,4368330.0,103328.0,93696.0,45312.0,High,0.0236538906172381,0.0214489289957489,0.0103728427110589,Likes
TikTok,#Dance,Shorts,UK,2875732.0,138204.0,72909.0,42115.0,Medium,0.0480587203536351,0.0253531970294867,0.0146449669162494,Likes
Twitter,#Fashion,Tweet,Japan,4413422.0,167555.0,58449.0,806.0,Low,0.0379648717027286,0.0132434650482097,0.0001826247297448,Likes
TikTok,#Comedy,Reel,Canada,4657315.0,76313.0,37855.0,4252.0,Medium,0.0163856213290275,0.0081280737935913,0.0009129723885972,Likes
TikTok,#Fashion,Tweet,Japan,1677563.0,50282.0,14469.0,12725.0,High,0.0299732409453475,0.008625011400466,0.0075854081188009,Likes
TikTok,#Dance,Post,India,3295972.0,316535.0,22109.0,19848.0,Medium,0.0960369202165552,0.0067078846543599,0.0060218958170761,Likes
YouTube,#Fitness,Post,Australia,1917861.0,499874.0,92567.0,19082.0,Low,0.2606414124902691,0.0482657502290312,0.0099496261720739,Likes
YouTube,#Viral,Video,USA,1197159.0,216342.0,10156.0,7638.0,Medium,0.1807128376431201,0.0084834178250341,0.0063801048983468,Likes
Twitter,#Comedy,Live Stream,Canada,3357438.0,35821.0,87391.0,33823.0,Low,0.0106691471294481,0.0260290733589123,0.0100740505111337,Shares
TikTok,#Gaming,Tweet,Canada,2248921.0,5928.0,68590.0,38086.0,High,0.002635930741898,0.0304990704431147,0.0169352324959391,Shares
